index	label	text
400	0	just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours #blessed
401	1	dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.! frowning_face
402	0	i have to say that misty with johnny mathis is one of my favourites http
403	1	@user @user the only scary bollywood film i've watched is bhootnaath
404	0	read at http the news '#middle #east #updates #/ #assad: #us-led #airstrikes #serious #or #efficient'
405	1	love working hard trying to fix other people's fuck ups
406	1	went neck deep in a swamp today so that was fun #chilly
407	0	and that's a wrap for 2014 shows kiddies. ending in the berkshires. #bosel1model2.
408	0	gonna need k-state to play a little better but loving seeing this team in action with beckthies http
409	0	http #analqueenalysa #four four girls, a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;
410	1	nothing like waiting at an airport. #youcanthearit
411	1	i love my customers #annoying#stoptalking
412	1	@user @user better bust out my aluminum hat!!!! #chemtrailsdontexist #growup
413	0	just one of those nights pensive_face
414	1	@user why? university always helping
415	1	that one time i didn't feel in over my head.
416	1	@user @user we must be tolerant and embrace the peaceful islamic faith, muslims are our peaceful brothers
417	1	today i'll lecture on crm investments & shareholder value ... so excited .... smirking_face i'm sleepy sleeping_face
418	1	can't wait for the 3:30 hour drive back home. #betarocks15
419	1	left my lunch at home. swansea canteen outdoing themselves with this generous and well priced portion of food http
420	1	@user oh that sounds like a great plan. @user @user
421	1	double standards are always a fun thing
422	0	it #has been #seen www.monstermmorpg. com since. parados by #monstermmorpg #bean
423	0	maybe 2 different proposals! the girl is wearing different shoes and the guy is wearing a different coat. @user @user
424	1	so far today i burned my tongue on my coffee. saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday
425	0	ceeeeebz work, allow dat ting fam
426	0	had no sleep and have got school now happy pouting_face
427	1	love, love, love how the left side of my face is swollen. pouting_face loudly_crying_face
428	1	@user nice to see you admit your errors slightly different from your earlier stats for 2014! @user
429	0	there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker
430	1	@user the good old days!
431	0	mirror mirror on the wall, when will i find happiness?
432	1	that's always a great way to boost self-esteem
433	0	i'm pretty sure i have a snowman problem.
434	1	watching my grandparents and my parents pay all these bills, really excites me for the future. -___-
435	1	yeah nice hair babes face_with_tears_of_joy face_with_tears_of_joy http http
436	0	@user @user didn't carolina beat tampa bay? the picks sheet has tb winning.
437	0	@user i guess not. stop insulting me.
438	0	tripped over my own feet three times in the hall #soclumsy
439	1	i feel like crap today. so instead of redbull i'm drinking something healthy. #newyearnewme #totallystillgoingtodrinktheredbull
440	1	about to fuck up this media exam #actuallyihopeso
441	0	#almajmoua participating in the 4th #csr forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http
442	0	whoever runs yeovil town fc twitter account should be fired. their starting line up looks like a mxit fantasy league team
443	1	...a teen named bud weisser was arrested by cops for breaking into a st. louis party http
444	1	@user at the same length, we should not forget about the fundamental communal sanghi hindu fanatic rss in our backyard.
445	1	@user electricity generated in kashmir can illuminate whole india: pm but it's only not illuminating #kashmir
446	1	@user a british world champion in one of the most demanding & popular sports on earth. yeah, of course i'm being sarcastic.
447	1	at least... i've got spine, cause i can feel the pain in my back. #thinkpositive
448	1	#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office
449	1	hahahaha... 'best asian style' went to the group of pretty boys all wearing blacks suits with a tie/bow. how stylish. #2014mama
450	1	why is paper so sharp? someone should put a ban on paper! #liberalmentality
451	0	@user jonah hill is funny,kevin hart,will smith,jim carrey, sacha baron cohen,
452	0	#arizona #court #of #appeals #decides #to #retry #milke: thursday the arizona court of appeals ordered a lower... http
453	1	i doubt this week could get any better.
454	0	damned if you do... http #communication #truth via @user
455	0	i should get out of bed now lol
456	0	some are really loving the criticism on zoella. let it rest, please. i wonder what you would do for some £££.
457	0	@user i'll bring it to work. the hoops one is a hit http
458	1	@user transfer fund of £250,000 is given to .... nottingham forest a team with a transfer embargo.
459	1	galliani already jumping into the changing room, likely discovered what seedorf told him all along ... same thing pippo is saying now
460	0	@user hey alex, thanks for the support. my fb page is : http and success to you.
461	1	people speaking of law to protesters who are fighting for justice themselves... #modeltownnotforgotten #pat #pti #gonawazgo
462	1	ohh he can climb a rope? just like every other commando? super talented. #takemeout
463	1	probably going to fail tomorrow yayy #globalartisthma #mtvstars one direction
464	1	@user feeding your own flesh and blood/making an alley way smell terrible = same, same. #90ssarcasm #thesun #thingsthatarewrong
465	0	is sleeping medication like ambien any better for you? rt @user this is what alcohol does to your sleep http
466	0	einstein would be amused about strider jumping around in time
467	1	love is bliss...
468	0	last day in #riga! #self #finnishgirl #businesswoman @ pk riga hotel http
469	1	well my mornings going very nicely smiling_face_with_smiling_eyes
470	1	sad i don't have a christmas jumper, thanks @user for your super fast delivery thumbs_up
471	1	i love waking up at 4am everyday and then running 5 miles.. favorite part of the army slightly_smiling_face
472	0	#germany -- #ecb's #weidmann #says #german #2015 #growth #may #be #better #than #expected. http via @user
473	0	a deal was negotiated between @user & gtaa. that deal was is hidden & built into the pricing of #upx tix. why all the secrecy? #topoli
474	1	@user yup it must be good to be ivy league educated because it does alot of good
475	0	we live in such a small world these days - the #lafire is a story at the end of the australian news @user
476	0	one from her please *cries* http
477	1	loving life.
478	1	he was half of what she deserved, yet he was all that she ever wanted ,,,,
479	0	@user @user a protest is not peaceful if its forcefully stopping me to earn my livelihood.
480	1	most useful algorithm i've learned in class so far is finding a substring by using the fast fourier transform
481	1	shakespeare is great person_gesturing_NO pistol
482	1	"where you our #shamiwitness now? @user the gunman is also said to be monitoring social media activity #sydneysiege"""
483	1	@user another case of away the lads or to put it in song tell me why we don't do north london !! #tyneweirsunday
484	1	@user you were decrying a hate crime against a bosnian man & now you're back to your same old game, inciting hate torwards muslims.
485	1	@user #onelovefestival sat 20 dec. table bookings: r800 includes 1 bottle, 12 mixers... uh-oh i smell so much it's lovely!
486	0	@user did you get fat on your honeymoon?
487	1	"#hannity says ""obama has been indoctrinated into a rigid ideology."""
488	1	lol my timehop guy though. http
489	1	@user and yeah i set it at 130 not 150 because overworking your rookie pitchers is totally okay
490	1	putin praising constitutional court for defending against 'arbitrary action on the part of the government http
491	1	i couldnt help myself.. i am a bad person... http
492	1	i love watching liverpool truly inspiring
493	0	i added a video to a @user playlist http modere beauty box review + giveaway
